"시도별(1)","장애유형별(1)","시점","장애정도별(1)","항목",데이터
"전라북도","호흡기","2020","심하지않은장애","소계",6
"전라북도","호흡기","2020","심하지않은장애","남자",3
"전라북도","호흡기","2020","심하지않은장애","여자",3
"전라북도","호흡기","2021","총계","소계",354
"전라북도","호흡기","2021","총계","남자",270
"전라북도","호흡기","2021","총계","여자",84
"전라북도","호흡기","2021","심한장애","소계",346
"전라북도","호흡기","2021","심한장애","남자",266
"전라북도","호흡기","2021","심한장애","여자",80
"전라북도","호흡기","2021","심하지않은장애","소계",8
"전라북도","호흡기","2021","심하지않은장애","남자",4
"전라북도","호흡기","2021","심하지않은장애","여자",4
"전라북도","호흡기","2022","총계","소계",348
"전라북도","호흡기","2022","총계","남자",265
"전라북도","호흡기","2022","총계","여자",83
"전라북도","호흡기","2022","심한장애","소계",338
"전라북도","호흡기","2022","심한장애","남자",258
"전라북도","호흡기","2022","심한장애","여자",80
"전라북도","호흡기","2022","심하지않은장애","소계",10
"전라북도","호흡기","2022","심하지않은장애","남자",7
"전라북도","호흡기","2022","심하지않은장애","여자",3
"전라북도","간","2019","총계","소계",442
"전라북도","간","2019","총계","남자",329
"전라북도","간","2019","총계","여자",113
"전라북도","간","2019","심한장애","소계",32
"전라북도","간","2019","심한장애","남자",21
"전라북도","간","2019","심한장애","여자",11
"전라북도","간","2019","심하지않은장애","소계",410
"전라북도","간","2019","심하지않은장애","남자",308
"전라북도","간","2019","심하지않은장애","여자",102
"전라북도","간","2020","총계","소계",466
"전라북도","간","2020","총계","남자",345
"전라북도","간","2020","총계","여자",121
"전라북도","간","2020","심한장애","소계",31
"전라북도","간","2020","심한장애","남자",19
"전라북도","간","2020","심한장애","여자",12
"전라북도","간","2020","심하지않은장애","소계",435
"전라북도","간","2020","심하지않은장애","남자",326
"전라북도","간","2020","심하지않은장애","여자",109
"전라북도","간","2021","총계","소계",488
"전라북도","간","2021","총계","남자",357
"전라북도","간","2021","총계","여자",131
"전라북도","간","2021","심한장애","소계",26
"전라북도","간","2021","심한장애","남자",17
"전라북도","간","2021","심한장애","여자",9
"전라북도","간","2021","심하지않은장애","소계",462
"전라북도","간","2021","심하지않은장애","남자",340
"전라북도","간","2021","심하지않은장애","여자",122
"전라북도","간","2022","총계","소계",509
"전라북도","간","2022","총계","남자",363
"전라북도","간","2022","총계","여자",146
"전라북도","간","2022","심한장애","소계",27
"전라북도","간","2022","심한장애","남자",20
"전라북도","간","2022","심한장애","여자",7
"전라북도","간","2022","심하지않은장애","소계",482
"전라북도","간","2022","심하지않은장애","남자",343
"전라북도","간","2022","심하지않은장애","여자",139
"전라북도","안면","2019","총계","소계",111
"전라북도","안면","2019","총계","남자",45
"전라북도","안면","2019","총계","여자",66
"전라북도","안면","2019","심한장애","소계",67
"전라북도","안면","2019","심한장애","남자",29
"전라북도","안면","2019","심한장애","여자",38
"전라북도","안면","2019","심하지않은장애","소계",44
"전라북도","안면","2019","심하지않은장애","남자",16
"전라북도","안면","2019","심하지않은장애","여자",28
"전라북도","안면","2020","총계","소계",115
"전라북도","안면","2020","총계","남자",47
"전라북도","안면","2020","총계","여자",68
"전라북도","안면","2020","심한장애","소계",67
"전라북도","안면","2020","심한장애","남자",29
"전라북도","안면","2020","심한장애","여자",38
"전라북도","안면","2020","심하지않은장애","소계",48
"전라북도","안면","2020","심하지않은장애","남자",18
"전라북도","안면","2020","심하지않은장애","여자",30
"전라북도","안면","2021","총계","소계",122
"전라북도","안면","2021","총계","남자",52
"전라북도","안면","2021","총계","여자",70
"전라북도","안면","2021","심한장애","소계",65
"전라북도","안면","2021","심한장애","남자",27
"전라북도","안면","2021","심한장애","여자",38
"전라북도","안면","2021","심하지않은장애","소계",57
"전라북도","안면","2021","심하지않은장애","남자",25
"전라북도","안면","2021","심하지않은장애","여자",32
"전라북도","안면","2022","총계","소계",124
"전라북도","안면","2022","총계","남자",52
"전라북도","안면","2022","총계","여자",72
"전라북도","안면","2022","심한장애","소계",66
"전라북도","안면","2022","심한장애","남자",26
"전라북도","안면","2022","심한장애","여자",40
"전라북도","안면","2022","심하지않은장애","소계",58
"전라북도","안면","2022","심하지않은장애","남자",26
"전라북도","안면","2022","심하지않은장애","여자",32
"전라북도","장루ㆍ요루","2019","총계","소계",597
"전라북도","장루ㆍ요루","2019","총계","남자",363
"전라북도","장루ㆍ요루","2019","총계","여자",234
"전라북도","장루ㆍ요루","2019","심한장애","소계",60
"전라북도","장루ㆍ요루","2019","심한장애","남자",35
"전라북도","장루ㆍ요루","2019","심한장애","여자",25
"전라북도","장루ㆍ요루","2019","심하지않은장애","소계",537
"전라북도","장루ㆍ요루","2019","심하지않은장애","남자",328
"전라북도","장루ㆍ요루","2019","심하지않은장애","여자",209
"전라북도","장루ㆍ요루","2020","총계","소계",592
"전라북도","장루ㆍ요루","2020","총계","남자",358
"전라북도","장루ㆍ요루","2020","총계","여자",234
"전라북도","장루ㆍ요루","2020","심한장애","소계",57
"전라북도","장루ㆍ요루","2020","심한장애","남자",38
"전라북도","장루ㆍ요루","2020","심한장애","여자",19
"전라북도","장루ㆍ요루","2020","심하지않은장애","소계",535
"전라북도","장루ㆍ요루","2020","심하지않은장애","남자",320
"전라북도","장루ㆍ요루","2020","심하지않은장애","여자",215
"전라북도","장루ㆍ요루","2021","총계","소계",644
"전라북도","장루ㆍ요루","2021","총계","남자",388
"전라북도","장루ㆍ요루","2021","총계","여자",256
"전라북도","장루ㆍ요루","2021","심한장애","소계",62
"전라북도","장루ㆍ요루","2021","심한장애","남자",41
"전라북도","장루ㆍ요루","2021","심한장애","여자",21
"전라북도","장루ㆍ요루","2021","심하지않은장애","소계",582
"전라북도","장루ㆍ요루","2021","심하지않은장애","남자",347
"전라북도","장루ㆍ요루","2021","심하지않은장애","여자",235
"전라북도","장루ㆍ요루","2022","총계","소계",682
"전라북도","장루ㆍ요루","2022","총계","남자",417
"전라북도","장루ㆍ요루","2022","총계","여자",265
"전라북도","장루ㆍ요루","2022","심한장애","소계",72
"전라북도","장루ㆍ요루","2022","심한장애","남자",45
"전라북도","장루ㆍ요루","2022","심한장애","여자",27
"전라북도","장루ㆍ요루","2022","심하지않은장애","소계",610
"전라북도","장루ㆍ요루","2022","심하지않은장애","남자",372
"전라북도","장루ㆍ요루","2022","심하지않은장애","여자",238
"전라북도","뇌전증","2019","총계","소계",430
"전라북도","뇌전증","2019","총계","남자",219
"전라북도","뇌전증","2019","총계","여자",211
"전라북도","뇌전증","2019","심한장애","소계",111
"전라북도","뇌전증","2019","심한장애","남자",60
"전라북도","뇌전증","2019","심한장애","여자",51
"전라북도","뇌전증","2019","심하지않은장애","소계",319
"전라북도","뇌전증","2019","심하지않은장애","남자",159
"전라북도","뇌전증","2019","심하지않은장애","여자",160
"전라북도","뇌전증","2020","총계","소계",424
"전라북도","뇌전증","2020","총계","남자",219
"전라북도","뇌전증","2020","총계","여자",205
"전라북도","뇌전증","2020","심한장애","소계",110
"전라북도","뇌전증","2020","심한장애","남자",61
"전라북도","뇌전증","2020","심한장애","여자",49
"전라북도","뇌전증","2020","심하지않은장애","소계",314
"전라북도","뇌전증","2020","심하지않은장애","남자",158
"전라북도","뇌전증","2020","심하지않은장애","여자",156
"전라북도","뇌전증","2021","총계","소계",426
"전라북도","뇌전증","2021","총계","남자",222
"전라북도","뇌전증","2021","총계","여자",204
"전라북도","뇌전증","2021","심한장애","소계",107
"전라북도","뇌전증","2021","심한장애","남자",60
"전라북도","뇌전증","2021","심한장애","여자",47
"전라북도","뇌전증","2021","심하지않은장애","소계",319
"전라북도","뇌전증","2021","심하지않은장애","남자",162
"전라북도","뇌전증","2021","심하지않은장애","여자",157
"전라북도","뇌전증","2022","총계","소계",417
"전라북도","뇌전증","2022","총계","남자",216
"전라북도","뇌전증","2022","총계","여자",201
"전라북도","뇌전증","2022","심한장애","소계",106
"전라북도","뇌전증","2022","심한장애","남자",57
"전라북도","뇌전증","2022","심한장애","여자",49
"전라북도","뇌전증","2022","심하지않은장애","소계",311
"전라북도","뇌전증","2022","심하지않은장애","남자",159
"전라북도","뇌전증","2022","심하지않은장애","여자",152
"전라남도","합계","2019","총계","소계",141888
"전라남도","합계","2019","총계","남자",75459
"전라남도","합계","2019","총계","여자",66429
"전라남도","합계","2019","심한장애","소계",51204
"전라남도","합계","2019","심한장애","남자",29700
"전라남도","합계","2019","심한장애","여자",21504
"전라남도","합계","2019","심하지않은장애","소계",90684
"전라남도","합계","2019","심하지않은장애","남자",45759
"전라남도","합계","2019","심하지않은장애","여자",44925
"전라남도","합계","2020","총계","소계",140942
"전라남도","합계","2020","총계","남자",75050
"전라남도","합계","2020","총계","여자",65892
"전라남도","합계","2020","심한장애","소계",50771
"전라남도","합계","2020","심한장애","남자",29409
"전라남도","합계","2020","심한장애","여자",21362
"전라남도","합계","2020","심하지않은장애","소계",90171
"전라남도","합계","2020","심하지않은장애","남자",45641
"전라남도","합계","2020","심하지않은장애","여자",44530
"전라남도","합계","2021","총계","소계",139868
"전라남도","합계","2021","총계","남자",74616
"전라남도","합계","2021","총계","여자",65252
"전라남도","합계","2021","심한장애","소계",50488
"전라남도","합계","2021","심한장애","남자",29284
"전라남도","합계","2021","심한장애","여자",21204
"전라남도","합계","2021","심하지않은장애","소계",89380
"전라남도","합계","2021","심하지않은장애","남자",45332
"전라남도","합계","2021","심하지않은장애","여자",44048
"전라남도","합계","2022","총계","소계",138595
"전라남도","합계","2022","총계","남자",74211
"전라남도","합계","2022","총계","여자",64384
"전라남도","합계","2022","심한장애","소계",49936
"전라남도","합계","2022","심한장애","남자",29059
"전라남도","합계","2022","심한장애","여자",20877
"전라남도","합계","2022","심하지않은장애","소계",88659
"전라남도","합계","2022","심하지않은장애","남자",45152
"전라남도","합계","2022","심하지않은장애","여자",43507
"전라남도","지체","2019","총계","소계",70745
"전라남도","지체","2019","총계","남자",35683
"전라남도","지체","2019","총계","여자",35062
"전라남도","지체","2019","심한장애","소계",12914
"전라남도","지체","2019","심한장애","남자",8059
"전라남도","지체","2019","심한장애","여자",4855
"전라남도","지체","2019","심하지않은장애","소계",57831
"전라남도","지체","2019","심하지않은장애","남자",27624
"전라남도","지체","2019","심하지않은장애","여자",30207
"전라남도","지체","2020","총계","소계",69601
"전라남도","지체","2020","총계","남자",35181
"전라남도","지체","2020","총계","여자",34420
"전라남도","지체","2020","심한장애","소계",12633
"전라남도","지체","2020","심한장애","남자",7864
"전라남도","지체","2020","심한장애","여자",4769
"전라남도","지체","2020","심하지않은장애","소계",56968
"전라남도","지체","2020","심하지않은장애","남자",27317
"전라남도","지체","2020","심하지않은장애","여자",29651
"전라남도","지체","2021","총계","소계",68404
"전라남도","지체","2021","총계","남자",34655
"전라남도","지체","2021","총계","여자",33749
"전라남도","지체","2021","심한장애","소계",12406
"전라남도","지체","2021","심한장애","남자",7698
"전라남도","지체","2021","심한장애","여자",4708
"전라남도","지체","2021","심하지않은장애","소계",55998
"전라남도","지체","2021","심하지않은장애","남자",26957
"전라남도","지체","2021","심하지않은장애","여자",29041
"전라남도","지체","2022","총계","소계",67337
"전라남도","지체","2022","총계","남자",34241
"전라남도","지체","2022","총계","여자",33096
"전라남도","지체","2022","심한장애","소계",12154
"전라남도","지체","2022","심한장애","남자",7533
"전라남도","지체","2022","심한장애","여자",4621
"전라남도","지체","2022","심하지않은장애","소계",55183
"전라남도","지체","2022","심하지않은장애","남자",26708
"전라남도","지체","2022","심하지않은장애","여자",28475
"전라남도","시각","2019","총계","소계",13968
"전라남도","시각","2019","총계","남자",7777
"전라남도","시각","2019","총계","여자",6191
"전라남도","시각","2019","심한장애","소계",2587
"전라남도","시각","2019","심한장애","남자",1224
"전라남도","시각","2019","심한장애","여자",1363
"전라남도","시각","2019","심하지않은장애","소계",11381
"전라남도","시각","2019","심하지않은장애","남자",6553
"전라남도","시각","2019","심하지않은장애","여자",4828
"전라남도","시각","2020","총계","소계",13846
"전라남도","시각","2020","총계","남자",7715
"전라남도","시각","2020","총계","여자",6131
"전라남도","시각","2020","심한장애","소계",2563
"전라남도","시각","2020","심한장애","남자",1215
"전라남도","시각","2020","심한장애","여자",1348
"전라남도","시각","2020","심하지않은장애","소계",11283
"전라남도","시각","2020","심하지않은장애","남자",6500
"전라남도","시각","2020","심하지않은장애","여자",4783
"전라남도","시각","2021","총계","소계",13621
"전라남도","시각","2021","총계","남자",7578
"전라남도","시각","2021","총계","여자",6043
"전라남도","시각","2021","심한장애","소계",2488
"전라남도","시각","2021","심한장애","남자",1170
"전라남도","시각","2021","심한장애","여자",1318
"전라남도","시각","2021","심하지않은장애","소계",11133
"전라남도","시각","2021","심하지않은장애","남자",6408
"전라남도","시각","2021","심하지않은장애","여자",4725
"전라남도","시각","2022","총계","소계",13412
"전라남도","시각","2022","총계","남자",7481
"전라남도","시각","2022","총계","여자",5931
"전라남도","시각","2022","심한장애","소계",2391
"전라남도","시각","2022","심한장애","남자",1129
"전라남도","시각","2022","심한장애","여자",1262
"전라남도","시각","2022","심하지않은장애","소계",11021
"전라남도","시각","2022","심하지않은장애","남자",6352
"전라남도","시각","2022","심하지않은장애","여자",4669
"전라남도","청각","2019","총계","소계",20247
"전라남도","청각","2019","총계","남자",10285
"전라남도","청각","2019","총계","여자",9962
"전라남도","청각","2019","심한장애","소계",6084
"전라남도","청각","2019","심한장애","남자",3194
"전라남도","청각","2019","심한장애","여자",2890
"전라남도","청각","2019","심하지않은장애","소계",14163
"전라남도","청각","2019","심하지않은장애","남자",7091
"전라남도","청각","2019","심하지않은장애","여자",7072
"전라남도","청각","2020","총계","소계",20380
"전라남도","청각","2020","총계","남자",10318
"전라남도","청각","2020","총계","여자",10062
"전라남도","청각","2020","심한장애","소계",5897
"전라남도","청각","2020","심한장애","남자",3073
"전라남도","청각","2020","심한장애","여자",2824
"전라남도","청각","2020","심하지않은장애","소계",14483
"전라남도","청각","2020","심하지않은장애","남자",7245
"전라남도","청각","2020","심하지않은장애","여자",7238
"전라남도","청각","2021","총계","소계",20359
"전라남도","청각","2021","총계","남자",10270
"전라남도","청각","2021","총계","여자",10089
"전라남도","청각","2021","심한장애","소계",5702
"전라남도","청각","2021","심한장애","남자",2961
"전라남도","청각","2021","심한장애","여자",2741
"전라남도","청각","2021","심하지않은장애","소계",14657
"전라남도","청각","2021","심하지않은장애","남자",7309
"전라남도","청각","2021","심하지않은장애","여자",7348
"전라남도","청각","2022","총계","소계",20280
"전라남도","청각","2022","총계","남자",10240
"전라남도","청각","2022","총계","여자",10040
"전라남도","청각","2022","심한장애","소계",5493
"전라남도","청각","2022","심한장애","남자",2854
"전라남도","청각","2022","심한장애","여자",2639
"전라남도","청각","2022","심하지않은장애","소계",14787
"전라남도","청각","2022","심하지않은장애","남자",7386
"전라남도","청각","2022","심하지않은장애","여자",7401
"전라남도","언어","2019","총계","소계",1011
"전라남도","언어","2019","총계","남자",667
"전라남도","언어","2019","총계","여자",344
"전라남도","언어","2019","심한장애","소계",535
"전라남도","언어","2019","심한장애","남자",354
"전라남도","언어","2019","심한장애","여자",181
"전라남도","언어","2019","심하지않은장애","소계",476
"전라남도","언어","2019","심하지않은장애","남자",313
"전라남도","언어","2019","심하지않은장애","여자",163
"전라남도","언어","2020","총계","소계",1025
"전라남도","언어","2020","총계","남자",680
"전라남도","언어","2020","총계","여자",345
"전라남도","언어","2020","심한장애","소계",554
"전라남도","언어","2020","심한장애","남자",363
"전라남도","언어","2020","심한장애","여자",191
"전라남도","언어","2020","심하지않은장애","소계",471
"전라남도","언어","2020","심하지않은장애","남자",317
"전라남도","언어","2020","심하지않은장애","여자",154
"전라남도","언어","2021","총계","소계",1053
"전라남도","언어","2021","총계","남자",698
"전라남도","언어","2021","총계","여자",355
"전라남도","언어","2021","심한장애","소계",561
"전라남도","언어","2021","심한장애","남자",368
"전라남도","언어","2021","심한장애","여자",193
"전라남도","언어","2021","심하지않은장애","소계",492
"전라남도","언어","2021","심하지않은장애","남자",330
"전라남도","언어","2021","심하지않은장애","여자",162
"전라남도","언어","2022","총계","소계",1062
"전라남도","언어","2022","총계","남자",710
"전라남도","언어","2022","총계","여자",352
"전라남도","언어","2022","심한장애","소계",561
"전라남도","언어","2022","심한장애","남자",368
"전라남도","언어","2022","심한장애","여자",193
"전라남도","언어","2022","심하지않은장애","소계",501
"전라남도","언어","2022","심하지않은장애","남자",342
"전라남도","언어","2022","심하지않은장애","여자",159
"전라남도","지적","2019","총계","소계",12076
"전라남도","지적","2019","총계","남자",7264
"전라남도","지적","2019","총계","여자",4812
"전라남도","지적","2019","심한장애","소계",12076
"전라남도","지적","2019","심한장애","남자",7264
"전라남도","지적","2019","심한장애","여자",4812
"전라남도","지적","2019","심하지않은장애","소계",0
"전라남도","지적","2019","심하지않은장애","남자",0
"전라남도","지적","2019","심하지않은장애","여자",0
"전라남도","지적","2020","총계","소계",12232
"전라남도","지적","2020","총계","남자",7363
"전라남도","지적","2020","총계","여자",4869
"전라남도","지적","2020","심한장애","소계",12232
"전라남도","지적","2020","심한장애","남자",7363
"전라남도","지적","2020","심한장애","여자",4869
"전라남도","지적","2020","심하지않은장애","소계",0
"전라남도","지적","2020","심하지않은장애","남자",0
"전라남도","지적","2020","심하지않은장애","여자",0
"전라남도","지적","2021","총계","소계",12350
"전라남도","지적","2021","총계","남자",7432
"전라남도","지적","2021","총계","여자",4918
"전라남도","지적","2021","심한장애","소계",12350
"전라남도","지적","2021","심한장애","남자",7432
"전라남도","지적","2021","심한장애","여자",4918
"전라남도","지적","2021","심하지않은장애","소계",0
"전라남도","지적","2021","심하지않은장애","남자",0
"전라남도","지적","2021","심하지않은장애","여자",0
"전라남도","지적","2022","총계","소계",12467
"전라남도","지적","2022","총계","남자",7510
"전라남도","지적","2022","총계","여자",4957
"전라남도","지적","2022","심한장애","소계",12467
"전라남도","지적","2022","심한장애","남자",7510
"전라남도","지적","2022","심한장애","여자",4957
"전라남도","지적","2022","심하지않은장애","소계",0
"전라남도","지적","2022","심하지않은장애","남자",0
"전라남도","지적","2022","심하지않은장애","여자",0
"전라남도","뇌병변","2019","총계","소계",11506
"전라남도","뇌병변","2019","총계","남자",6231
"전라남도","뇌병변","2019","총계","여자",5275
"전라남도","뇌병변","2019","심한장애","소계",6942
"전라남도","뇌병변","2019","심한장애","남자",3540
"전라남도","뇌병변","2019","심한장애","여자",3402
"전라남도","뇌병변","2019","심하지않은장애","소계",4564
"전라남도","뇌병변","2019","심하지않은장애","남자",2691
"전라남도","뇌병변","2019","심하지않은장애","여자",1873
"전라남도","뇌병변","2020","총계","소계",11329
"전라남도","뇌병변","2020","총계","남자",6120
"전라남도","뇌병변","2020","총계","여자",5209
"전라남도","뇌병변","2020","심한장애","소계",6692
"전라남도","뇌병변","2020","심한장애","남자",3379
"전라남도","뇌병변","2020","심한장애","여자",3313
"전라남도","뇌병변","2020","심하지않은장애","소계",4637
"전라남도","뇌병변","2020","심하지않은장애","남자",2741
"전라남도","뇌병변","2020","심하지않은장애","여자",1896
"전라남도","뇌병변","2021","총계","소계",11162
"전라남도","뇌병변","2021","총계","남자",6037
"전라남도","뇌병변","2021","총계","여자",5125
"전라남도","뇌병변","2021","심한장애","소계",6493
"전라남도","뇌병변","2021","심한장애","남자",3294
"전라남도","뇌병변","2021","심한장애","여자",3199
"전라남도","뇌병변","2021","심하지않은장애","소계",4669
"전라남도","뇌병변","2021","심하지않은장애","남자",2743
"전라남도","뇌병변","2021","심하지않은장애","여자",1926
"전라남도","뇌병변","2022","총계","소계",10820
"전라남도","뇌병변","2022","총계","남자",5872
"전라남도","뇌병변","2022","총계","여자",4948
"전라남도","뇌병변","2022","심한장애","소계",6201
"전라남도","뇌병변","2022","심한장애","남자",3171
"전라남도","뇌병변","2022","심한장애","여자",3030
"전라남도","뇌병변","2022","심하지않은장애","소계",4619
"전라남도","뇌병변","2022","심하지않은장애","남자",2701
"전라남도","뇌병변","2022","심하지않은장애","여자",1918
"전라남도","자폐성","2019","총계","소계",792
"전라남도","자폐성","2019","총계","남자",681
"전라남도","자폐성","2019","총계","여자",111
"전라남도","자폐성","2019","심한장애","소계",792
"전라남도","자폐성","2019","심한장애","남자",681
"전라남도","자폐성","2019","심한장애","여자",111
"전라남도","자폐성","2019","심하지않은장애","소계",0
"전라남도","자폐성","2019","심하지않은장애","남자",0
"전라남도","자폐성","2019","심하지않은장애","여자",0
"전라남도","자폐성","2020","총계","소계",832
"전라남도","자폐성","2020","총계","남자",704
"전라남도","자폐성","2020","총계","여자",128
"전라남도","자폐성","2020","심한장애","소계",832
"전라남도","자폐성","2020","심한장애","남자",704
"전라남도","자폐성","2020","심한장애","여자",128
"전라남도","자폐성","2020","심하지않은장애","소계",0
"전라남도","자폐성","2020","심하지않은장애","남자",0
"전라남도","자폐성","2020","심하지않은장애","여자",0
"전라남도","자폐성","2021","총계","소계",920
"전라남도","자폐성","2021","총계","남자",767
"전라남도","자폐성","2021","총계","여자",153
"전라남도","자폐성","2021","심한장애","소계",920
"전라남도","자폐성","2021","심한장애","남자",767
"전라남도","자폐성","2021","심한장애","여자",153
"전라남도","자폐성","2021","심하지않은장애","소계",0
"전라남도","자폐성","2021","심하지않은장애","남자",0
"전라남도","자폐성","2021","심하지않은장애","여자",0
"전라남도","자폐성","2022","총계","소계",1043
"전라남도","자폐성","2022","총계","남자",872
"전라남도","자폐성","2022","총계","여자",171
"전라남도","자폐성","2022","심한장애","소계",1043
"전라남도","자폐성","2022","심한장애","남자",872
"전라남도","자폐성","2022","심한장애","여자",171
"전라남도","자폐성","2022","심하지않은장애","소계",0
"전라남도","자폐성","2022","심하지않은장애","남자",0
"전라남도","자폐성","2022","심하지않은장애","여자",0
"전라남도","정신","2019","총계","소계",5726
"전라남도","정신","2019","총계","남자",3157
"전라남도","정신","2019","총계","여자",2569
"전라남도","정신","2019","심한장애","소계",5726
"전라남도","정신","2019","심한장애","남자",3157
"전라남도","정신","2019","심한장애","여자",2569
"전라남도","정신","2019","심하지않은장애","소계",0
"전라남도","정신","2019","심하지않은장애","남자",0
"전라남도","정신","2019","심하지않은장애","여자",0
"전라남도","정신","2020","총계","소계",5705
"전라남도","정신","2020","총계","남자",3133
"전라남도","정신","2020","총계","여자",2572
"전라남도","정신","2020","심한장애","소계",5705
"전라남도","정신","2020","심한장애","남자",3133
"전라남도","정신","2020","심한장애","여자",2572
"전라남도","정신","2020","심하지않은장애","소계",0
"전라남도","정신","2020","심하지않은장애","남자",0
"전라남도","정신","2020","심하지않은장애","여자",0
"전라남도","정신","2021","총계","소계",5698
"전라남도","정신","2021","총계","남자",3115
"전라남도","정신","2021","총계","여자",2583
"전라남도","정신","2021","심한장애","소계",5692
"전라남도","정신","2021","심한장애","남자",3113
"전라남도","정신","2021","심한장애","여자",2579
"전라남도","정신","2021","심하지않은장애","소계",6
"전라남도","정신","2021","심하지않은장애","남자",2
"전라남도","정신","2021","심하지않은장애","여자",4
"전라남도","정신","2022","총계","소계",5696
"전라남도","정신","2022","총계","남자",3117
"전라남도","정신","2022","총계","여자",2579
"전라남도","정신","2022","심한장애","소계",5671
"전라남도","정신","2022","심한장애","남자",3105
"전라남도","정신","2022","심한장애","여자",2566
"전라남도","정신","2022","심하지않은장애","소계",25
"전라남도","정신","2022","심하지않은장애","남자",12
"전라남도","정신","2022","심하지않은장애","여자",13
"전라남도","신장","2019","총계","소계",3421
"전라남도","신장","2019","총계","남자",2090
"전라남도","신장","2019","총계","여자",1331
"전라남도","신장","2019","심한장애","소계",2659
"전라남도","신장","2019","심한장애","남자",1592
"전라남도","신장","2019","심한장애","여자",1067
"전라남도","신장","2019","심하지않은장애","소계",762
"전라남도","신장","2019","심하지않은장애","남자",498
"전라남도","신장","2019","심하지않은장애","여자",264
"전라남도","신장","2020","총계","소계",3593
"전라남도","신장","2020","총계","남자",2208
"전라남도","신장","2020","총계","여자",1385
"전라남도","신장","2020","심한장애","소계",2807
"전라남도","신장","2020","심한장애","남자",1702
"전라남도","신장","2020","심한장애","여자",1105
"전라남도","신장","2020","심하지않은장애","소계",786
"전라남도","신장","2020","심하지않은장애","남자",506
"전라남도","신장","2020","심하지않은장애","여자",280
"전라남도","신장","2021","총계","소계",3849
"전라남도","신장","2021","총계","남자",2392
"전라남도","신장","2021","총계","여자",1457
"전라남도","신장","2021","심한장애","소계",3031
"전라남도","신장","2021","심한장애","남자",1872
"전라남도","신장","2021","심한장애","여자",1159
"전라남도","신장","2021","심하지않은장애","소계",818
"전라남도","신장","2021","심하지않은장애","남자",520
"전라남도","신장","2021","심하지않은장애","여자",298
"전라남도","신장","2022","총계","소계",4012
"전라남도","신장","2022","총계","남자",2497
"전라남도","신장","2022","총계","여자",1515
"전라남도","신장","2022","심한장애","소계",3142
"전라남도","신장","2022","심한장애","남자",1944
"전라남도","신장","2022","심한장애","여자",1198
"전라남도","신장","2022","심하지않은장애","소계",870
"전라남도","신장","2022","심하지않은장애","남자",553
"전라남도","신장","2022","심하지않은장애","여자",317
"전라남도","심장","2019","총계","소계",185
"전라남도","심장","2019","총계","남자",116
"전라남도","심장","2019","총계","여자",69
"전라남도","심장","2019","심한장애","소계",155
"전라남도","심장","2019","심한장애","남자",96
"전라남도","심장","2019","심한장애","여자",59
"전라남도","심장","2019","심하지않은장애","소계",30
"전라남도","심장","2019","심하지않은장애","남자",20
"전라남도","심장","2019","심하지않은장애","여자",10
"전라남도","심장","2020","총계","소계",179
"전라남도","심장","2020","총계","남자",114
"전라남도","심장","2020","총계","여자",65
"전라남도","심장","2020","심한장애","소계",147
"전라남도","심장","2020","심한장애","남자",92
"전라남도","심장","2020","심한장애","여자",55
"전라남도","심장","2020","심하지않은장애","소계",32
"전라남도","심장","2020","심하지않은장애","남자",22
"전라남도","심장","2020","심하지않은장애","여자",10
"전라남도","심장","2021","총계","소계",184
"전라남도","심장","2021","총계","남자",120
"전라남도","심장","2021","총계","여자",64
"전라남도","심장","2021","심한장애","소계",149
"전라남도","심장","2021","심한장애","남자",97
"전라남도","심장","2021","심한장애","여자",52
"전라남도","심장","2021","심하지않은장애","소계",35
"전라남도","심장","2021","심하지않은장애","남자",23
"전라남도","심장","2021","심하지않은장애","여자",12
"전라남도","심장","2022","총계","소계",173
"전라남도","심장","2022","총계","남자",110
"전라남도","심장","2022","총계","여자",63
"전라남도","심장","2022","심한장애","소계",136
"전라남도","심장","2022","심한장애","남자",86
"전라남도","심장","2022","심한장애","여자",50
"전라남도","심장","2022","심하지않은장애","소계",37
"전라남도","심장","2022","심하지않은장애","남자",24
"전라남도","심장","2022","심하지않은장애","여자",13
"전라남도","호흡기","2019","총계","소계",538
"전라남도","호흡기","2019","총계","남자",421
"전라남도","호흡기","2019","총계","여자",117
"전라남도","호흡기","2019","심한장애","소계",529
"전라남도","호흡기","2019","심한장애","남자",415
"전라남도","호흡기","2019","심한장애","여자",114
"전라남도","호흡기","2019","심하지않은장애","소계",9
"전라남도","호흡기","2019","심하지않은장애","남자",6
"전라남도","호흡기","2019","심하지않은장애","여자",3
"전라남도","호흡기","2020","총계","소계",511
"전라남도","호흡기","2020","총계","남자",403
"전라남도","호흡기","2020","총계","여자",108
"전라남도","호흡기","2020","심한장애","소계",503
"전라남도","호흡기","2020","심한장애","남자",397
"전라남도","호흡기","2020","심한장애","여자",106
"전라남도","호흡기","2020","심하지않은장애","소계",8
"전라남도","호흡기","2020","심하지않은장애","남자",6
"전라남도","호흡기","2020","심하지않은장애","여자",2
"전라남도","호흡기","2021","총계","소계",506
"전라남도","호흡기","2021","총계","남자",397
"전라남도","호흡기","2021","총계","여자",109
"전라남도","호흡기","2021","심한장애","소계",493
"전라남도","호흡기","2021","심한장애","남자",390
"전라남도","호흡기","2021","심한장애","여자",103
"전라남도","호흡기","2021","심하지않은장애","소계",13
